,video_path,frame,birdie_visible,birdie_x,birdie_y,birdie_hit,stroke
13825,match18/rally_video/2_02_02.mp4,286,1,719,97,0,
13826,match18/rally_video/2_02_02.mp4,287,1,731,99,0,
13827,match18/rally_video/2_02_02.mp4,288,1,739,101,0,
13828,match18/rally_video/2_02_02.mp4,289,1,747,105,0,
13829,match18/rally_video/2_02_02.mp4,290,1,755,111,0,
13830,match18/rally_video/2_02_02.mp4,291,1,763,115,0,
13831,match18/rally_video/2_02_02.mp4,292,1,769,123,0,
13832,match18/rally_video/2_02_02.mp4,293,1,777,131,0,
13833,match18/rally_video/2_02_02.mp4,294,1,783,139,0,
13834,match18/rally_video/2_02_02.mp4,295,1,789,123,1,clear
13835,match18/rally_video/2_02_02.mp4,296,1,797,105,0,
13836,match18/rally_video/2_02_02.mp4,297,1,803,91,0,
13837,match18/rally_video/2_02_02.mp4,298,1,807,81,0,
13838,match18/rally_video/2_02_02.mp4,299,1,811,73,0,
13839,match18/rally_video/2_02_02.mp4,300,1,813,67,0,
13840,match18/rally_video/2_02_02.mp4,301,1,817,65,0,
13841,match18/rally_video/2_02_02.mp4,302,1,821,63,0,
13842,match18/rally_video/2_02_02.mp4,303,1,823,65,0,
13843,match18/rally_video/2_02_02.mp4,304,1,825,65,0,
13844,match18/rally_video/2_02_02.mp4,305,1,827,69,0,
13845,match18/rally_video/2_02_02.mp4,306,1,829,75,0,
13846,match18/rally_video/2_02_02.mp4,307,1,829,79,0,
13847,match18/rally_video/2_02_02.mp4,308,1,831,87,0,
13848,match18/rally_video/2_02_02.mp4,309,1,831,95,0,
13849,match18/rally_video/2_02_02.mp4,310,1,833,107,0,
13850,match18/rally_video/2_02_02.mp4,311,1,833,119,0,
13851,match18/rally_video/2_02_02.mp4,312,1,833,133,0,
13852,match18/rally_video/2_02_02.mp4,313,1,833,147,0,
13853,match18/rally_video/2_02_02.mp4,314,1,833,163,0,
13854,match18/rally_video/2_02_02.mp4,315,1,833,183,0,
13855,match18/rally_video/2_02_02.mp4,316,1,835,199,0,
13856,match18/rally_video/2_02_02.mp4,317,1,833,219,0,
13857,match18/rally_video/2_02_02.mp4,318,1,833,239,0,
13858,match18/rally_video/2_02_02.mp4,319,1,833,261,0,
13859,match18/rally_video/2_02_02.mp4,320,1,833,285,0,
13860,match18/rally_video/2_02_02.mp4,321,1,833,307,0,
13861,match18/rally_video/2_02_02.mp4,322,1,831,327,1,clear
13862,match18/rally_video/2_02_02.mp4,323,1,821,223,0,
13863,match18/rally_video/2_02_02.mp4,324,1,815,167,0,
13864,match18/rally_video/2_02_02.mp4,325,1,811,127,0,
13865,match18/rally_video/2_02_02.mp4,326,1,807,97,0,
13866,match18/rally_video/2_02_02.mp4,327,1,807,75,0,
13867,match18/rally_video/2_02_02.mp4,328,1,803,55,0,
13868,match18/rally_video/2_02_02.mp4,329,1,803,43,0,
13869,match18/rally_video/2_02_02.mp4,330,1,803,31,0,
13870,match18/rally_video/2_02_02.mp4,331,1,801,23,0,
13871,match18/rally_video/2_02_02.mp4,332,1,799,19,0,
13872,match18/rally_video/2_02_02.mp4,333,1,799,13,0,
13873,match18/rally_video/2_02_02.mp4,334,1,797,11,0,
13874,match18/rally_video/2_02_02.mp4,335,1,797,9,0,
13875,match18/rally_video/2_02_02.mp4,336,1,795,11,0,
13876,match18/rally_video/2_02_02.mp4,337,1,829,39,0,
13877,match18/rally_video/2_02_02.mp4,338,1,795,17,0,
13878,match18/rally_video/2_02_02.mp4,339,1,795,21,0,
13879,match18/rally_video/2_02_02.mp4,340,1,793,27,0,
13880,match18/rally_video/2_02_02.mp4,341,1,793,35,0,
13881,match18/rally_video/2_02_02.mp4,342,1,793,41,0,
13882,match18/rally_video/2_02_02.mp4,343,1,793,49,0,
13883,match18/rally_video/2_02_02.mp4,344,1,793,59,1,half_smash
13884,match18/rally_video/2_02_02.mp4,345,1,767,85,0,
13885,match18/rally_video/2_02_02.mp4,346,1,727,103,0,
13886,match18/rally_video/2_02_02.mp4,347,1,697,121,0,
13887,match18/rally_video/2_02_02.mp4,348,1,663,141,0,
13888,match18/rally_video/2_02_02.mp4,349,1,639,157,0,
13889,match18/rally_video/2_02_02.mp4,350,1,617,175,0,
13890,match18/rally_video/2_02_02.mp4,351,1,597,191,0,
13891,match18/rally_video/2_02_02.mp4,352,1,577,211,0,
13892,match18/rally_video/2_02_02.mp4,353,1,559,227,0,
13893,match18/rally_video/2_02_02.mp4,354,1,543,243,0,
13894,match18/rally_video/2_02_02.mp4,355,1,529,261,0,
13895,match18/rally_video/2_02_02.mp4,356,1,515,279,0,
13896,match18/rally_video/2_02_02.mp4,357,1,499,299,0,
13897,match18/rally_video/2_02_02.mp4,358,1,485,321,0,
13898,match18/rally_video/2_02_02.mp4,359,1,473,339,0,
13899,match18/rally_video/2_02_02.mp4,360,1,463,359,0,
13900,match18/rally_video/2_02_02.mp4,361,1,451,381,0,
13901,match18/rally_video/2_02_02.mp4,362,1,441,403,0,
13902,match18/rally_video/2_02_02.mp4,363,1,431,425,0,
13903,match18/rally_video/2_02_02.mp4,364,1,421,447,1,lob
13904,match18/rally_video/2_02_02.mp4,365,1,447,389,0,
13905,match18/rally_video/2_02_02.mp4,366,1,483,305,0,
13906,match18/rally_video/2_02_02.mp4,367,1,511,233,0,
13907,match18/rally_video/2_02_02.mp4,368,1,527,197,0,
13908,match18/rally_video/2_02_02.mp4,369,1,549,149,0,
13909,match18/rally_video/2_02_02.mp4,370,1,565,115,0,
13910,match18/rally_video/2_02_02.mp4,371,1,579,89,0,
13911,match18/rally_video/2_02_02.mp4,372,1,589,67,0,
13912,match18/rally_video/2_02_02.mp4,373,1,601,47,0,
13913,match18/rally_video/2_02_02.mp4,374,1,611,31,0,
13914,match18/rally_video/2_02_02.mp4,375,1,621,17,0,
13915,match18/rally_video/2_02_02.mp4,376,1,629,5,0,
13916,match18/rally_video/2_02_02.mp4,377,1,635,1,0,
13917,match18/rally_video/2_02_02.mp4,378,0,0,0,0,
13918,match18/rally_video/2_02_02.mp4,379,0,0,0,0,
13919,match18/rally_video/2_02_02.mp4,380,0,0,0,0,
13920,match18/rally_video/2_02_02.mp4,381,0,0,0,0,
13921,match18/rally_video/2_02_02.mp4,382,0,0,0,0,
13922,match18/rally_video/2_02_02.mp4,383,0,0,0,0,
13923,match18/rally_video/2_02_02.mp4,384,0,0,0,0,
13924,match18/rally_video/2_02_02.mp4,385,0,0,0,0,
13925,match18/rally_video/2_02_02.mp4,386,0,0,0,0,
13926,match18/rally_video/2_02_02.mp4,387,0,0,0,0,
13927,match18/rally_video/2_02_02.mp4,388,1,701,5,0,
13928,match18/rally_video/2_02_02.mp4,389,1,705,13,0,
13929,match18/rally_video/2_02_02.mp4,390,1,711,23,0,
13930,match18/rally_video/2_02_02.mp4,391,1,715,33,0,
13931,match18/rally_video/2_02_02.mp4,392,1,719,45,0,
13932,match18/rally_video/2_02_02.mp4,393,1,723,57,1,full_smash
13933,match18/rally_video/2_02_02.mp4,394,1,757,117,0,
13934,match18/rally_video/2_02_02.mp4,395,1,791,169,0,
13935,match18/rally_video/2_02_02.mp4,396,1,815,207,0,
13936,match18/rally_video/2_02_02.mp4,397,1,835,241,0,
13937,match18/rally_video/2_02_02.mp4,398,1,849,267,0,
13938,match18/rally_video/2_02_02.mp4,399,1,867,301,0,
13939,match18/rally_video/2_02_02.mp4,400,1,881,329,0,
13940,match18/rally_video/2_02_02.mp4,401,1,893,357,0,
13941,match18/rally_video/2_02_02.mp4,402,1,905,381,0,
13942,match18/rally_video/2_02_02.mp4,403,1,913,405,0,
13943,match18/rally_video/2_02_02.mp4,404,1,923,431,0,
13944,match18/rally_video/2_02_02.mp4,405,1,931,459,0,
13945,match18/rally_video/2_02_02.mp4,406,1,939,487,0,
13946,match18/rally_video/2_02_02.mp4,407,1,947,511,0,
13947,match18/rally_video/2_02_02.mp4,408,1,955,539,0,
13948,match18/rally_video/2_02_02.mp4,409,1,959,557,0,
13949,match18/rally_video/2_02_02.mp4,410,1,963,555,0,
13950,match18/rally_video/2_02_02.mp4,411,1,969,555,0,
13951,match18/rally_video/2_02_02.mp4,412,1,975,555,0,
13952,match18/rally_video/2_02_02.mp4,413,1,979,561,0,
13953,match18/rally_video/2_02_02.mp4,414,1,983,565,0,
13954,match18/rally_video/2_02_02.mp4,415,1,987,571,0,
13955,match18/rally_video/2_02_02.mp4,416,1,991,581,0,
13956,match18/rally_video/2_02_02.mp4,417,1,995,583,0,
13957,match18/rally_video/2_02_02.mp4,418,1,999,583,0,
13958,match18/rally_video/2_02_02.mp4,419,1,1001,581,0,
13959,match18/rally_video/2_02_02.mp4,420,1,1009,587,0,
13960,match18/rally_video/2_02_02.mp4,421,1,1011,585,0,
13961,match18/rally_video/2_02_02.mp4,422,1,1013,587,0,
13962,match18/rally_video/2_02_02.mp4,423,1,1017,591,0,
13963,match18/rally_video/2_02_02.mp4,424,1,1019,595,0,
13964,match18/rally_video/2_02_02.mp4,425,1,1025,593,0,
13965,match18/rally_video/2_02_02.mp4,426,1,1023,597,0,
13966,match18/rally_video/2_02_02.mp4,427,1,1025,599,0,
13967,match18/rally_video/2_02_02.mp4,428,1,1027,597,0,
13968,match18/rally_video/2_02_02.mp4,429,1,1029,597,0,
13969,match18/rally_video/2_02_02.mp4,430,1,1031,599,0,
13970,match18/rally_video/2_02_02.mp4,431,1,1031,599,0,
13971,match18/rally_video/2_02_02.mp4,432,1,1031,599,0,
13972,match18/rally_video/2_02_02.mp4,433,1,1031,601,0,
13973,match18/rally_video/2_02_02.mp4,434,1,1031,601,0,
13974,match18/rally_video/2_02_02.mp4,435,1,1029,601,0,
13975,match18/rally_video/3_03_05.mp4,0,1,687,237,0,
13976,match18/rally_video/3_03_05.mp4,1,1,686,235,0,
13977,match18/rally_video/3_03_05.mp4,2,1,686,235,0,
13978,match18/rally_video/3_03_05.mp4,3,1,685,236,0,
13979,match18/rally_video/3_03_05.mp4,4,1,683,238,0,
13980,match18/rally_video/3_03_05.mp4,5,1,681,238,0,
13981,match18/rally_video/3_03_05.mp4,6,1,681,239,0,
13982,match18/rally_video/3_03_05.mp4,7,1,680,239,0,
13983,match18/rally_video/3_03_05.mp4,8,1,679,238,0,
13984,match18/rally_video/3_03_05.mp4,9,1,677,241,0,
13985,match18/rally_video/3_03_05.mp4,10,1,676,241,0,
13986,match18/rally_video/3_03_05.mp4,11,1,676,243,0,
13987,match18/rally_video/3_03_05.mp4,12,1,675,242,0,
13988,match18/rally_video/3_03_05.mp4,13,1,674,243,0,
13989,match18/rally_video/3_03_05.mp4,14,1,673,243,0,
13990,match18/rally_video/3_03_05.mp4,15,1,672,243,0,
13991,match18/rally_video/3_03_05.mp4,16,1,671,243,0,
13992,match18/rally_video/3_03_05.mp4,17,1,670,243,0,
13993,match18/rally_video/3_03_05.mp4,18,1,669,244,0,
13994,match18/rally_video/3_03_05.mp4,19,1,670,244,0,
13995,match18/rally_video/3_03_05.mp4,20,1,669,243,0,
13996,match18/rally_video/3_03_05.mp4,21,1,670,244,0,
13997,match18/rally_video/3_03_05.mp4,22,1,669,244,0,
13998,match18/rally_video/3_03_05.mp4,23,1,670,244,0,
13999,match18/rally_video/3_03_05.mp4,24,1,670,247,1,short_serve
14000,match18/rally_video/3_03_05.mp4,25,1,667,241,0,
14001,match18/rally_video/3_03_05.mp4,26,1,665,233,0,
14002,match18/rally_video/3_03_05.mp4,27,1,664,226,0,
14003,match18/rally_video/3_03_05.mp4,28,1,661,225,0,
14004,match18/rally_video/3_03_05.mp4,29,1,654,225,0,
14005,match18/rally_video/3_03_05.mp4,30,1,652,226,0,
14006,match18/rally_video/3_03_05.mp4,31,1,650,227,0,
14007,match18/rally_video/3_03_05.mp4,32,1,646,231,0,
14008,match18/rally_video/3_03_05.mp4,33,1,644,236,0,
14009,match18/rally_video/3_03_05.mp4,34,1,641,241,0,
14010,match18/rally_video/3_03_05.mp4,35,1,637,249,0,
14011,match18/rally_video/3_03_05.mp4,36,1,633,258,0,
14012,match18/rally_video/3_03_05.mp4,37,1,631,268,0,
14013,match18/rally_video/3_03_05.mp4,38,1,629,280,0,
14014,match18/rally_video/3_03_05.mp4,39,1,626,292,0,
14015,match18/rally_video/3_03_05.mp4,40,1,622,307,0,
14016,match18/rally_video/3_03_05.mp4,41,1,620,322,0,
14017,match18/rally_video/3_03_05.mp4,42,1,618,337,0,
14018,match18/rally_video/3_03_05.mp4,43,1,607,334,1,net_shot
14019,match18/rally_video/3_03_05.mp4,44,1,590,305,0,
14020,match18/rally_video/3_03_05.mp4,45,1,583,282,0,
14021,match18/rally_video/3_03_05.mp4,46,1,569,267,0,
14022,match18/rally_video/3_03_05.mp4,47,1,561,250,0,
14023,match18/rally_video/3_03_05.mp4,48,1,556,237,0,
14024,match18/rally_video/3_03_05.mp4,49,1,551,228,0,
14025,match18/rally_video/3_03_05.mp4,50,1,542,218,0,
14026,match18/rally_video/3_03_05.mp4,51,1,538,214,0,
14027,match18/rally_video/3_03_05.mp4,52,1,532,210,0,
14028,match18/rally_video/3_03_05.mp4,53,0,0,0,0,
14029,match18/rally_video/3_03_05.mp4,54,0,0,0,0,
14030,match18/rally_video/3_03_05.mp4,55,1,515,207,0,
14031,match18/rally_video/3_03_05.mp4,56,1,510,208,0,
14032,match18/rally_video/3_03_05.mp4,57,1,507,212,0,
14033,match18/rally_video/3_03_05.mp4,58,1,501,214,0,
14034,match18/rally_video/3_03_05.mp4,59,1,498,221,0,
14035,match18/rally_video/3_03_05.mp4,60,1,492,230,0,
14036,match18/rally_video/3_03_05.mp4,61,1,490,238,0,
14037,match18/rally_video/3_03_05.mp4,62,1,486,247,0,
14038,match18/rally_video/3_03_05.mp4,63,1,482,258,0,
14039,match18/rally_video/3_03_05.mp4,64,1,480,271,0,
14040,match18/rally_video/3_03_05.mp4,65,1,477,279,1,net_shot
14041,match18/rally_video/3_03_05.mp4,66,1,474,269,0,
14042,match18/rally_video/3_03_05.mp4,67,1,475,257,0,
14043,match18/rally_video/3_03_05.mp4,68,1,474,242,0,
14044,match18/rally_video/3_03_05.mp4,69,1,475,232,0,
14045,match18/rally_video/3_03_05.mp4,70,1,472,228,0,
14046,match18/rally_video/3_03_05.mp4,71,1,473,224,0,
14047,match18/rally_video/3_03_05.mp4,72,1,475,220,0,
14048,match18/rally_video/3_03_05.mp4,73,1,476,217,0,
14049,match18/rally_video/3_03_05.mp4,74,1,478,216,0,
14050,match18/rally_video/3_03_05.mp4,75,1,476,217,0,
14051,match18/rally_video/3_03_05.mp4,76,1,475,222,0,
14052,match18/rally_video/3_03_05.mp4,77,1,475,224,0,
14053,match18/rally_video/3_03_05.mp4,78,1,474,231,0,
14054,match18/rally_video/3_03_05.mp4,79,1,474,237,0,
14055,match18/rally_video/3_03_05.mp4,80,1,474,247,0,
14056,match18/rally_video/3_03_05.mp4,81,1,473,257,0,
14057,match18/rally_video/3_03_05.mp4,82,1,474,267,0,
14058,match18/rally_video/3_03_05.mp4,83,1,473,278,0,
14059,match18/rally_video/3_03_05.mp4,84,1,473,293,0,
14060,match18/rally_video/3_03_05.mp4,85,1,473,306,0,
14061,match18/rally_video/3_03_05.mp4,86,1,474,322,0,
14062,match18/rally_video/3_03_05.mp4,87,1,486,300,1,lift
14063,match18/rally_video/3_03_05.mp4,88,1,517,205,0,
14064,match18/rally_video/3_03_05.mp4,89,1,535,147,0,
14065,match18/rally_video/3_03_05.mp4,90,1,553,94,0,
14066,match18/rally_video/3_03_05.mp4,91,1,568,46,0,
14067,match18/rally_video/3_03_05.mp4,92,1,582,10,0,
14068,match18/rally_video/3_03_05.mp4,93,0,0,0,0,
14069,match18/rally_video/3_03_05.mp4,94,0,0,0,0,
14070,match18/rally_video/3_03_05.mp4,95,0,0,0,0,
14071,match18/rally_video/3_03_05.mp4,96,0,0,0,0,
14072,match18/rally_video/3_03_05.mp4,97,0,0,0,0,
14073,match18/rally_video/3_03_05.mp4,98,0,0,0,0,
14074,match18/rally_video/3_03_05.mp4,99,0,0,0,0,
14075,match18/rally_video/3_03_05.mp4,100,0,0,0,0,
14076,match18/rally_video/3_03_05.mp4,101,0,0,0,0,
14077,match18/rally_video/3_03_05.mp4,102,0,0,0,0,
14078,match18/rally_video/3_03_05.mp4,103,0,0,0,0,
14079,match18/rally_video/3_03_05.mp4,104,0,0,0,0,
14080,match18/rally_video/3_03_05.mp4,105,0,0,0,0,
14081,match18/rally_video/3_03_05.mp4,106,0,0,0,0,
14082,match18/rally_video/3_03_05.mp4,107,0,0,0,0,
14083,match18/rally_video/3_03_05.mp4,108,0,0,0,0,
14084,match18/rally_video/3_03_05.mp4,109,0,0,0,0,
14085,match18/rally_video/3_03_05.mp4,110,0,0,0,0,
14086,match18/rally_video/3_03_05.mp4,111,0,0,0,0,
14087,match18/rally_video/3_03_05.mp4,112,0,0,0,0,
14088,match18/rally_video/3_03_05.mp4,113,0,0,0,0,
14089,match18/rally_video/3_03_05.mp4,114,0,0,0,0,
14090,match18/rally_video/3_03_05.mp4,115,0,0,0,0,
14091,match18/rally_video/3_03_05.mp4,116,0,0,0,0,
14092,match18/rally_video/3_03_05.mp4,117,0,0,0,0,
14093,match18/rally_video/3_03_05.mp4,118,0,0,0,0,
14094,match18/rally_video/3_03_05.mp4,119,0,0,0,0,
14095,match18/rally_video/3_03_05.mp4,120,0,0,0,0,
14096,match18/rally_video/3_03_05.mp4,121,0,0,0,0,
14097,match18/rally_video/3_03_05.mp4,122,0,0,0,0,
14098,match18/rally_video/3_03_05.mp4,123,1,766,4,0,
14099,match18/rally_video/3_03_05.mp4,124,1,767,20,0,
14100,match18/rally_video/3_03_05.mp4,125,1,769,35,0,
14101,match18/rally_video/3_03_05.mp4,126,1,771,54,0,
14102,match18/rally_video/3_03_05.mp4,127,1,773,70,1,half_smash
14103,match18/rally_video/3_03_05.mp4,128,1,779,99,0,
14104,match18/rally_video/3_03_05.mp4,129,1,786,123,0,
14105,match18/rally_video/3_03_05.mp4,130,1,791,145,0,
14106,match18/rally_video/3_03_05.mp4,131,1,795,163,0,
14107,match18/rally_video/3_03_05.mp4,132,1,798,180,0,
14108,match18/rally_video/3_03_05.mp4,133,1,802,197,0,
14109,match18/rally_video/3_03_05.mp4,134,1,804,214,0,
14110,match18/rally_video/3_03_05.mp4,135,1,807,232,0,
14111,match18/rally_video/3_03_05.mp4,136,1,807,249,0,
14112,match18/rally_video/3_03_05.mp4,137,1,811,267,0,
14113,match18/rally_video/3_03_05.mp4,138,1,811,283,0,
14114,match18/rally_video/3_03_05.mp4,139,1,812,302,0,
14115,match18/rally_video/3_03_05.mp4,140,1,814,322,0,
14116,match18/rally_video/3_03_05.mp4,141,1,814,341,0,
14117,match18/rally_video/3_03_05.mp4,142,1,811,336,1,short_def
14118,match18/rally_video/3_03_05.mp4,143,1,806,308,0,
14119,match18/rally_video/3_03_05.mp4,144,1,806,279,0,
14120,match18/rally_video/3_03_05.mp4,145,1,805,268,0,
14121,match18/rally_video/3_03_05.mp4,146,1,803,254,0,
14122,match18/rally_video/3_03_05.mp4,147,1,803,244,0,
14123,match18/rally_video/3_03_05.mp4,148,1,802,236,0,
14124,match18/rally_video/3_03_05.mp4,149,1,800,231,0,
14125,match18/rally_video/3_03_05.mp4,150,1,800,227,0,
14126,match18/rally_video/3_03_05.mp4,151,1,800,225,0,
14127,match18/rally_video/3_03_05.mp4,152,1,799,224,0,
14128,match18/rally_video/3_03_05.mp4,153,1,799,226,0,
14129,match18/rally_video/3_03_05.mp4,154,1,799,228,0,
14130,match18/rally_video/3_03_05.mp4,155,1,799,232,0,
14131,match18/rally_video/3_03_05.mp4,156,1,798,236,0,
14132,match18/rally_video/3_03_05.mp4,157,1,798,241,0,
14133,match18/rally_video/3_03_05.mp4,158,1,798,247,1,lob
14134,match18/rally_video/3_03_05.mp4,159,1,767,220,0,
14135,match18/rally_video/3_03_05.mp4,160,0,0,0,0,
14136,match18/rally_video/3_03_05.mp4,161,1,715,182,0,
14137,match18/rally_video/3_03_05.mp4,162,1,694,170,0,
14138,match18/rally_video/3_03_05.mp4,163,1,675,158,0,
14139,match18/rally_video/3_03_05.mp4,164,1,658,151,0,
14140,match18/rally_video/3_03_05.mp4,165,1,642,147,0,
14141,match18/rally_video/3_03_05.mp4,166,1,627,142,0,
14142,match18/rally_video/3_03_05.mp4,167,1,615,140,0,
14143,match18/rally_video/3_03_05.mp4,168,1,599,139,0,
14144,match18/rally_video/3_03_05.mp4,169,1,588,138,0,
14145,match18/rally_video/3_03_05.mp4,170,1,575,143,0,
14146,match18/rally_video/3_03_05.mp4,171,1,563,148,0,
14147,match18/rally_video/3_03_05.mp4,172,1,552,155,0,
14148,match18/rally_video/3_03_05.mp4,173,1,542,161,0,
14149,match18/rally_video/3_03_05.mp4,174,1,532,171,0,
14150,match18/rally_video/3_03_05.mp4,175,1,521,183,0,
14151,match18/rally_video/3_03_05.mp4,176,1,512,194,0,
14152,match18/rally_video/3_03_05.mp4,177,1,500,207,0,
14153,match18/rally_video/3_03_05.mp4,178,1,492,223,0,
14154,match18/rally_video/3_03_05.mp4,179,1,483,238,0,
14155,match18/rally_video/3_03_05.mp4,180,1,475,255,0,
14156,match18/rally_video/3_03_05.mp4,181,1,466,273,1,clear
14157,match18/rally_video/3_03_05.mp4,182,1,472,148,0,
14158,match18/rally_video/3_03_05.mp4,183,1,471,70,0,
14159,match18/rally_video/3_03_05.mp4,184,1,470,11,0,
14160,match18/rally_video/3_03_05.mp4,185,0,0,0,0,
14161,match18/rally_video/3_03_05.mp4,186,0,0,0,0,
14162,match18/rally_video/3_03_05.mp4,187,0,0,0,0,
14163,match18/rally_video/3_03_05.mp4,188,0,0,0,0,
14164,match18/rally_video/3_03_05.mp4,189,0,0,0,0,
14165,match18/rally_video/3_03_05.mp4,190,0,0,0,0,
14166,match18/rally_video/3_03_05.mp4,191,0,0,0,0,
14167,match18/rally_video/3_03_05.mp4,192,0,0,0,0,
14168,match18/rally_video/3_03_05.mp4,193,0,0,0,0,
14169,match18/rally_video/3_03_05.mp4,194,0,0,0,0,
14170,match18/rally_video/3_03_05.mp4,195,0,0,0,0,
14171,match18/rally_video/3_03_05.mp4,196,0,0,0,0,
14172,match18/rally_video/3_03_05.mp4,197,0,0,0,0,
14173,match18/rally_video/3_03_05.mp4,198,0,0,0,0,
14174,match18/rally_video/3_03_05.mp4,199,0,0,0,0,
14175,match18/rally_video/3_03_05.mp4,200,0,0,0,0,
14176,match18/rally_video/3_03_05.mp4,201,0,0,0,0,
14177,match18/rally_video/3_03_05.mp4,202,0,0,0,0,
14178,match18/rally_video/3_03_05.mp4,203,0,0,0,0,
14179,match18/rally_video/3_03_05.mp4,204,0,0,0,0,
14180,match18/rally_video/3_03_05.mp4,205,0,0,0,0,
14181,match18/rally_video/3_03_05.mp4,206,0,0,0,0,
14182,match18/rally_video/3_03_05.mp4,207,0,0,0,0,
14183,match18/rally_video/3_03_05.mp4,208,0,0,0,0,
14184,match18/rally_video/3_03_05.mp4,209,0,0,0,0,
14185,match18/rally_video/3_03_05.mp4,210,0,0,0,0,
14186,match18/rally_video/3_03_05.mp4,211,0,0,0,0,
14187,match18/rally_video/3_03_05.mp4,212,0,0,0,0,
14188,match18/rally_video/3_03_05.mp4,213,0,0,0,0,
14189,match18/rally_video/3_03_05.mp4,214,0,0,0,0,
14190,match18/rally_video/3_03_05.mp4,215,1,493,2,0,
14191,match18/rally_video/3_03_05.mp4,216,1,494,20,0,
14192,match18/rally_video/3_03_05.mp4,217,1,496,36,0,
14193,match18/rally_video/3_03_05.mp4,218,1,496,53,0,
14194,match18/rally_video/3_03_05.mp4,219,1,497,69,1,half_smash
14195,match18/rally_video/3_03_05.mp4,220,1,481,133,0,
14196,match18/rally_video/3_03_05.mp4,221,1,471,178,0,
14197,match18/rally_video/3_03_05.mp4,222,1,463,209,0,
14198,match18/rally_video/3_03_05.mp4,223,1,457,239,0,
14199,match18/rally_video/3_03_05.mp4,224,1,451,269,0,
14200,match18/rally_video/3_03_05.mp4,225,1,446,293,0,
14201,match18/rally_video/3_03_05.mp4,226,1,441,318,0,
14202,match18/rally_video/3_03_05.mp4,227,1,438,340,0,
14203,match18/rally_video/3_03_05.mp4,228,1,434,364,0,
14204,match18/rally_video/3_03_05.mp4,229,1,429,388,0,
14205,match18/rally_video/3_03_05.mp4,230,1,426,409,1,short_def
14206,match18/rally_video/3_03_05.mp4,231,1,428,358,0,
14207,match18/rally_video/3_03_05.mp4,232,1,431,324,0,
14208,match18/rally_video/3_03_05.mp4,233,1,431,297,0,
14209,match18/rally_video/3_03_05.mp4,234,1,438,272,0,
14210,match18/rally_video/3_03_05.mp4,235,1,438,257,0,
14211,match18/rally_video/3_03_05.mp4,236,1,441,238,0,
14212,match18/rally_video/3_03_05.mp4,237,1,443,227,0,
14213,match18/rally_video/3_03_05.mp4,238,1,445,219,0,
14214,match18/rally_video/3_03_05.mp4,239,1,446,212,0,
14215,match18/rally_video/3_03_05.mp4,240,1,447,205,0,
14216,match18/rally_video/3_03_05.mp4,241,1,449,201,0,
14217,match18/rally_video/3_03_05.mp4,242,1,451,199,0,
14218,match18/rally_video/3_03_05.mp4,243,1,454,198,0,
14219,match18/rally_video/3_03_05.mp4,244,1,455,198,0,
14220,match18/rally_video/3_03_05.mp4,245,1,455,201,0,
14221,match18/rally_video/3_03_05.mp4,246,1,459,205,0,
14222,match18/rally_video/3_03_05.mp4,247,1,460,209,0,
14223,match18/rally_video/3_03_05.mp4,248,1,460,215,0,
14224,match18/rally_video/3_03_05.mp4,249,1,463,221,0,
14225,match18/rally_video/3_03_05.mp4,250,1,464,230,0,
14226,match18/rally_video/3_03_05.mp4,251,1,465,238,0,
14227,match18/rally_video/3_03_05.mp4,252,1,468,248,0,
14228,match18/rally_video/3_03_05.mp4,253,1,468,258,0,
14229,match18/rally_video/3_03_05.mp4,254,1,468,266,1,net_shot
14230,match18/rally_video/3_03_05.mp4,255,1,466,257,0,
14231,match18/rally_video/3_03_05.mp4,256,1,462,241,0,
14232,match18/rally_video/3_03_05.mp4,257,1,458,230,0,
14233,match18/rally_video/3_03_05.mp4,258,1,455,223,0,
14234,match18/rally_video/3_03_05.mp4,259,1,452,219,0,
14235,match18/rally_video/3_03_05.mp4,260,1,447,216,0,
14236,match18/rally_video/3_03_05.mp4,261,1,443,215,0,
14237,match18/rally_video/3_03_05.mp4,262,1,439,215,0,
14238,match18/rally_video/3_03_05.mp4,263,1,434,217,0,
14239,match18/rally_video/3_03_05.mp4,264,1,432,220,0,
14240,match18/rally_video/3_03_05.mp4,265,1,429,224,0,
14241,match18/rally_video/3_03_05.mp4,266,1,426,230,0,
14242,match18/rally_video/3_03_05.mp4,267,1,423,237,0,
14243,match18/rally_video/3_03_05.mp4,268,1,419,244,0,
14244,match18/rally_video/3_03_05.mp4,269,1,415,255,0,
14245,match18/rally_video/3_03_05.mp4,270,1,415,266,0,
14246,match18/rally_video/3_03_05.mp4,271,1,410,280,0,
14247,match18/rally_video/3_03_05.mp4,272,1,408,293,0,
14248,match18/rally_video/3_03_05.mp4,273,1,405,308,0,
14249,match18/rally_video/3_03_05.mp4,274,1,404,324,0,
14250,match18/rally_video/3_03_05.mp4,275,1,403,337,0,
14251,match18/rally_video/3_03_05.mp4,276,0,0,0,0,
14252,match18/rally_video/3_03_05.mp4,277,1,398,376,0,
14253,match18/rally_video/3_03_05.mp4,278,1,396,395,1,lob
14254,match18/rally_video/3_03_05.mp4,279,1,435,307,0,
14255,match18/rally_video/3_03_05.mp4,280,1,462,244,0,
14256,match18/rally_video/3_03_05.mp4,281,1,488,197,0,
14257,match18/rally_video/3_03_05.mp4,282,1,508,152,0,
14258,match18/rally_video/3_03_05.mp4,283,0,0,0,0,
