,video_path,frame,player_A_visible,player_B_visible,player_A_court_x,player_A_court_y,player_A_img_x,player_A_img_y,player_B_court_x,player_B_court_y,player_B_img_x,player_B_img_y 
551,match15/rally_video/2_19_14.mp4,551,0,0,-1,-1,-1,-1,-1,-1,-1,-1
552,match15/rally_video/2_19_14.mp4,552,1,1,95,406,279,667,1111,381,587,663
553,match15/rally_video/2_19_14.mp4,553,1,1,115,403,284,665,1114,381,588,663
554,match15/rally_video/2_19_14.mp4,554,1,1,140,407,290,669,1122,380,591,662
555,match15/rally_video/2_19_14.mp4,555,1,1,148,406,292,668,1119,391,590,673
556,match15/rally_video/2_19_14.mp4,556,1,1,171,408,298,670,1116,403,589,685
557,match15/rally_video/2_19_14.mp4,557,1,1,215,412,309,674,1121,409,591,692
558,match15/rally_video/2_19_14.mp4,558,1,1,222,420,311,681,1129,415,594,698
559,match15/rally_video/2_19_14.mp4,559,1,1,226,423,312,684,1127,419,593,702
560,match15/rally_video/2_19_14.mp4,560,1,1,218,431,310,690,1129,422,594,705
561,match15/rally_video/2_19_14.mp4,561,1,1,214,437,309,695,1129,423,594,706
562,match15/rally_video/2_19_14.mp4,562,1,1,233,447,314,704,1132,423,595,706
563,match15/rally_video/2_19_14.mp4,563,1,1,237,451,315,707,1127,423,593,706
564,match15/rally_video/2_19_14.mp4,564,1,1,298,457,331,714,1132,423,595,706
565,match15/rally_video/2_19_14.mp4,565,1,1,302,457,332,714,1121,420,591,703
566,match15/rally_video/2_19_14.mp4,566,1,1,328,458,339,716,1116,412,589,695
567,match15/rally_video/2_19_14.mp4,567,1,1,354,463,346,721,1111,412,587,694
568,match15/rally_video/2_19_14.mp4,568,1,1,365,454,349,713,1111,402,587,684
569,match15/rally_video/2_19_14.mp4,569,1,1,358,462,347,720,1098,393,582,675
570,match15/rally_video/2_19_14.mp4,570,1,1,343,453,343,712,1095,380,581,662
571,match15/rally_video/2_19_14.mp4,571,1,1,340,450,342,709,1106,370,585,652
572,match15/rally_video/2_19_14.mp4,572,1,1,343,449,343,708,1119,365,590,647
573,match15/rally_video/2_19_14.mp4,573,1,1,343,449,343,708,1119,364,590,646
574,match15/rally_video/2_19_14.mp4,574,1,1,354,447,346,707,1108,365,586,647
575,match15/rally_video/2_19_14.mp4,575,1,1,351,447,345,707,1098,366,582,647
576,match15/rally_video/2_19_14.mp4,576,1,1,347,447,344,707,1090,364,579,645
577,match15/rally_video/2_19_14.mp4,577,1,1,354,447,346,707,1082,364,576,645
578,match15/rally_video/2_19_14.mp4,578,1,1,354,447,346,707,1082,361,576,642
579,match15/rally_video/2_19_14.mp4,579,1,1,351,447,345,707,1079,360,575,641
580,match15/rally_video/2_19_14.mp4,580,1,1,343,446,343,706,1079,363,575,644
581,match15/rally_video/2_19_14.mp4,581,1,1,343,444,343,704,1073,362,573,643
582,match15/rally_video/2_19_14.mp4,582,1,1,340,439,342,700,1079,360,575,641
583,match15/rally_video/2_19_14.mp4,583,1,1,329,438,339,699,1090,365,579,646
584,match15/rally_video/2_19_14.mp4,584,1,1,317,436,336,697,1084,368,577,649
585,match15/rally_video/2_19_14.mp4,585,1,1,299,431,331,692,1084,370,577,651
586,match15/rally_video/2_19_14.mp4,586,1,1,291,427,329,688,1090,373,579,654
587,match15/rally_video/2_19_14.mp4,587,1,1,287,421,328,683,1100,382,583,664
588,match15/rally_video/2_19_14.mp4,588,1,1,299,418,331,681,1114,386,588,668
589,match15/rally_video/2_19_14.mp4,589,1,1,295,410,330,674,1135,390,596,673
590,match15/rally_video/2_19_14.mp4,590,1,1,295,401,330,666,1135,388,596,671
591,match15/rally_video/2_19_14.mp4,591,1,1,299,398,331,664,1148,391,601,674
592,match15/rally_video/2_19_14.mp4,592,1,1,307,398,333,664,1171,395,610,679
593,match15/rally_video/2_19_14.mp4,593,1,1,299,397,331,663,1200,396,621,680
594,match15/rally_video/2_19_14.mp4,594,1,1,288,396,328,662,1222,403,630,688
595,match15/rally_video/2_19_14.mp4,595,1,1,284,394,327,660,1248,404,640,690
596,match15/rally_video/2_19_14.mp4,596,1,1,284,394,327,660,1272,414,650,701
597,match15/rally_video/2_19_14.mp4,597,1,1,280,388,326,655,1282,417,654,705
598,match15/rally_video/2_19_14.mp4,598,1,1,258,387,320,654,1267,419,648,706
599,match15/rally_video/2_19_14.mp4,599,1,1,227,383,312,650,1272,423,650,711
600,match15/rally_video/2_19_14.mp4,600,1,1,219,381,310,648,1280,417,653,704
601,match15/rally_video/2_19_14.mp4,601,1,1,235,371,314,640,1272,415,650,702
602,match15/rally_video/2_19_14.mp4,602,1,1,273,369,324,639,1270,412,649,699
603,match15/rally_video/2_19_14.mp4,603,1,1,277,367,325,637,1257,408,644,694
604,match15/rally_video/2_19_14.mp4,604,1,1,273,365,324,635,1267,406,648,693
605,match15/rally_video/2_19_14.mp4,605,1,1,281,364,326,635,1262,406,646,692
606,match15/rally_video/2_19_14.mp4,606,1,1,273,367,324,637,1248,402,640,688
607,match15/rally_video/2_19_14.mp4,607,1,1,269,369,323,639,1243,399,638,684
608,match15/rally_video/2_19_14.mp4,608,1,1,258,373,320,642,1245,392,639,677
609,match15/rally_video/2_19_14.mp4,609,1,1,242,382,316,649,1245,388,639,673
610,match15/rally_video/2_19_14.mp4,610,1,1,223,389,311,655,1250,385,641,670
611,match15/rally_video/2_19_14.mp4,611,1,1,215,395,309,660,1255,383,643,668
612,match15/rally_video/2_19_14.mp4,612,1,1,234,398,314,663,1248,380,640,665
613,match15/rally_video/2_19_14.mp4,613,1,1,215,406,309,669,1245,379,639,664
614,match15/rally_video/2_19_14.mp4,614,1,1,215,411,309,673,1233,380,634,664
615,match15/rally_video/2_19_14.mp4,615,1,1,215,415,309,677,1223,375,630,659
616,match15/rally_video/2_19_14.mp4,616,1,1,211,420,308,681,1200,369,621,652
617,match15/rally_video/2_19_14.mp4,617,1,1,203,425,306,685,1197,365,620,648
618,match15/rally_video/2_19_14.mp4,618,1,1,195,415,304,676,1192,361,618,644
619,match15/rally_video/2_19_14.mp4,619,1,1,214,419,309,680,1190,355,617,638
620,match15/rally_video/2_19_14.mp4,620,1,1,214,418,309,679,1192,352,618,635
621,match15/rally_video/2_19_14.mp4,621,1,1,171,432,298,690,1190,351,617,634
622,match15/rally_video/2_19_14.mp4,622,1,1,143,447,291,702,1192,350,618,632
623,match15/rally_video/2_19_14.mp4,623,1,1,122,456,286,709,1190,347,617,629
624,match15/rally_video/2_19_14.mp4,624,1,1,106,468,282,718,1174,344,611,626
625,match15/rally_video/2_19_14.mp4,625,1,1,98,472,280,721,1151,341,602,623
626,match15/rally_video/2_19_14.mp4,626,1,1,52,479,269,726,1119,338,590,619
627,match15/rally_video/2_19_14.mp4,627,1,1,40,487,266,732,1119,335,590,616
628,match15/rally_video/2_19_14.mp4,628,1,1,19,489,261,733,1114,330,588,611
629,match15/rally_video/2_19_14.mp4,629,1,1,36,491,265,735,1111,328,587,609
630,match15/rally_video/2_19_14.mp4,630,1,1,27,490,263,734,1127,325,593,606
631,match15/rally_video/2_19_14.mp4,631,0,0,-1,-1,-1,-1,-1,-1,-1,-1
632,match15/rally_video/2_19_14.mp4,632,1,1,2,496,257,738,1122,316,591,597
633,match15/rally_video/2_19_14.mp4,633,0,0,-1,-1,-1,-1,-1,-1,-1,-1
634,match15/rally_video/2_19_14.mp4,634,0,0,-1,-1,-1,-1,-1,-1,-1,-1
635,match15/rally_video/2_19_14.mp4,635,0,0,-1,-1,-1,-1,-1,-1,-1,-1
636,match15/rally_video/2_19_14.mp4,636,0,0,-1,-1,-1,-1,-1,-1,-1,-1
637,match15/rally_video/2_19_14.mp4,637,0,0,-1,-1,-1,-1,-1,-1,-1,-1
638,match15/rally_video/2_19_14.mp4,638,0,0,-1,-1,-1,-1,-1,-1,-1,-1
639,match15/rally_video/2_19_14.mp4,639,0,0,-1,-1,-1,-1,-1,-1,-1,-1
640,match15/rally_video/2_19_14.mp4,640,0,0,-1,-1,-1,-1,-1,-1,-1,-1
641,match15/rally_video/2_19_14.mp4,641,0,0,-1,-1,-1,-1,-1,-1,-1,-1
642,match15/rally_video/2_19_14.mp4,642,0,0,-1,-1,-1,-1,-1,-1,-1,-1
643,match15/rally_video/2_19_14.mp4,643,0,0,-1,-1,-1,-1,-1,-1,-1,-1
644,match15/rally_video/2_19_14.mp4,644,0,0,-1,-1,-1,-1,-1,-1,-1,-1
645,match15/rally_video/2_19_14.mp4,645,1,1,77,495,275,739,1114,379,588,661
646,match15/rally_video/2_19_14.mp4,646,1,1,102,492,281,738,1111,387,587,669
647,match15/rally_video/2_19_14.mp4,647,1,1,110,491,283,737,1111,400,587,682
648,match15/rally_video/2_19_14.mp4,648,1,1,114,491,284,737,1119,416,590,699
649,match15/rally_video/2_19_14.mp4,649,1,1,122,492,286,738,1100,423,583,705
650,match15/rally_video/2_19_14.mp4,650,1,1,134,495,289,741,1108,424,586,706
651,match15/rally_video/2_19_14.mp4,651,1,1,146,496,292,742,1103,431,584,713
652,match15/rally_video/2_19_14.mp4,652,1,1,146,498,292,744,1108,434,586,717
653,match15/rally_video/2_19_14.mp4,653,1,1,154,499,294,745,1103,442,584,724
654,match15/rally_video/2_19_14.mp4,654,1,1,146,503,292,748,1086,444,578,726
655,match15/rally_video/2_19_14.mp4,655,1,1,154,504,294,749,1065,447,570,728
656,match15/rally_video/2_19_14.mp4,656,1,1,150,509,293,753,1056,455,567,736
657,match15/rally_video/2_19_14.mp4,657,1,1,154,511,294,755,1051,461,565,742
658,match15/rally_video/2_19_14.mp4,658,1,1,146,513,292,756,1051,465,565,746
659,match15/rally_video/2_19_14.mp4,659,1,1,146,515,292,758,1056,473,567,754
660,match15/rally_video/2_19_14.mp4,660,1,1,149,517,293,760,1062,482,569,763
661,match15/rally_video/2_19_14.mp4,661,1,1,157,517,295,760,1059,488,568,769
662,match15/rally_video/2_19_14.mp4,662,1,1,185,515,302,759,1067,499,571,780
663,match15/rally_video/2_19_14.mp4,663,1,1,185,516,302,760,1067,506,571,787
664,match15/rally_video/2_19_14.mp4,664,1,1,185,517,302,761,1067,511,571,792
665,match15/rally_video/2_19_14.mp4,665,1,1,189,517,303,761,1067,511,571,792
666,match15/rally_video/2_19_14.mp4,666,1,1,189,517,303,761,1067,514,571,795
0,match15/rally_video/2_14_08.mp4,0,1,1,363,401,347,666,1067,279,570,558
1,match15/rally_video/2_14_08.mp4,1,1,1,363,402,347,667,1069,279,571,558
2,match15/rally_video/2_14_08.mp4,2,1,1,363,401,347,666,1067,280,570,559
3,match15/rally_video/2_14_08.mp4,3,1,1,363,401,347,666,1067,280,570,559
4,match15/rally_video/2_14_08.mp4,4,1,1,363,402,347,667,1069,280,571,559
5,match15/rally_video/2_14_08.mp4,5,1,1,363,401,347,666,1067,280,570,559
6,match15/rally_video/2_14_08.mp4,6,1,1,348,401,343,666,1069,281,571,560
7,match15/rally_video/2_14_08.mp4,7,1,1,348,402,343,667,1067,283,570,562
8,match15/rally_video/2_14_08.mp4,8,1,1,348,403,343,668,1075,285,573,564
9,match15/rally_video/2_14_08.mp4,9,1,1,355,406,345,670,1067,286,570,565
10,match15/rally_video/2_14_08.mp4,10,1,1,348,405,343,669,1061,289,568,568
11,match15/rally_video/2_14_08.mp4,11,1,1,344,403,342,668,1058,290,567,569
12,match15/rally_video/2_14_08.mp4,12,1,1,344,401,342,666,1053,290,565,569
13,match15/rally_video/2_14_08.mp4,13,1,1,355,403,345,668,1056,291,566,570
14,match15/rally_video/2_14_08.mp4,14,1,1,374,405,350,670,1056,291,566,570
15,match15/rally_video/2_14_08.mp4,15,1,1,403,401,358,667,1058,292,567,571
16,match15/rally_video/2_14_08.mp4,16,1,1,410,400,360,666,1064,291,569,570
17,match15/rally_video/2_14_08.mp4,17,1,1,414,402,361,668,1072,289,572,568
18,match15/rally_video/2_14_08.mp4,18,1,1,417,400,362,666,1083,286,576,565
19,match15/rally_video/2_14_08.mp4,19,1,1,417,397,362,664,1086,280,577,559
20,match15/rally_video/2_14_08.mp4,20,1,1,417,396,362,663,1086,278,577,557
21,match15/rally_video/2_14_08.mp4,21,1,1,421,392,363,659,1088,277,578,556
22,match15/rally_video/2_14_08.mp4,22,1,1,406,392,359,659,1083,277,576,556
23,match15/rally_video/2_14_08.mp4,23,1,1,403,393,358,660,1077,280,574,559
24,match15/rally_video/2_14_08.mp4,24,1,1,377,395,351,661,1075,286,573,565
25,match15/rally_video/2_14_08.mp4,25,1,1,366,398,348,664,1080,291,575,570
26,match15/rally_video/2_14_08.mp4,26,1,1,348,400,343,665,1088,293,578,572
27,match15/rally_video/2_14_08.mp4,27,1,1,322,399,336,664,1099,294,582,573
28,match15/rally_video/2_14_08.mp4,28,1,1,307,405,332,669,1099,296,582,575
29,match15/rally_video/2_14_08.mp4,29,1,1,288,411,327,673,1110,300,586,579
30,match15/rally_video/2_14_08.mp4,30,1,1,284,411,326,673,1107,301,585,580
31,match15/rally_video/2_14_08.mp4,31,1,1,281,413,325,675,1102,302,583,581
32,match15/rally_video/2_14_08.mp4,32,1,1,242,416,315,677,1099,302,582,581
33,match15/rally_video/2_14_08.mp4,33,1,1,239,420,314,680,1104,301,584,580
34,match15/rally_video/2_14_08.mp4,34,1,1,231,420,312,680,1104,302,584,581
35,match15/rally_video/2_14_08.mp4,35,1,1,242,431,315,689,1115,301,588,580
36,match15/rally_video/2_14_08.mp4,36,1,1,258,430,319,689,1117,301,589,580
37,match15/rally_video/2_14_08.mp4,37,1,1,231,436,312,693,1115,302,588,581
38,match15/rally_video/2_14_08.mp4,38,1,1,235,430,313,688,1115,302,588,581
39,match15/rally_video/2_14_08.mp4,39,1,1,192,435,302,692,1109,304,586,583
40,match15/rally_video/2_14_08.mp4,40,1,1,172,434,297,690,1115,305,588,584
41,match15/rally_video/2_14_08.mp4,41,1,1,160,436,294,692,1125,307,592,586
42,match15/rally_video/2_14_08.mp4,42,1,1,160,437,294,693,1136,308,596,587
43,match15/rally_video/2_14_08.mp4,43,1,1,144,439,290,694,1154,305,603,584
44,match15/rally_video/2_14_08.mp4,44,1,1,132,442,287,696,1167,304,608,583
45,match15/rally_video/2_14_08.mp4,45,1,1,128,444,286,698,1162,308,606,587
46,match15/rally_video/2_14_08.mp4,46,1,1,124,444,285,698,1154,307,603,586
47,match15/rally_video/2_14_08.mp4,47,1,1,132,444,287,698,1159,307,605,586
48,match15/rally_video/2_14_08.mp4,48,0,0,-1,-1,-1,-1,-1,-1,-1,-1
49,match15/rally_video/2_14_08.mp4,49,0,0,-1,-1,-1,-1,-1,-1,-1,-1
50,match15/rally_video/2_14_08.mp4,50,0,0,-1,-1,-1,-1,-1,-1,-1,-1
51,match15/rally_video/2_14_08.mp4,51,0,0,-1,-1,-1,-1,-1,-1,-1,-1
52,match15/rally_video/2_14_08.mp4,52,0,0,-1,-1,-1,-1,-1,-1,-1,-1
53,match15/rally_video/2_14_08.mp4,53,1,1,172,425,297,683,1154,260,603,538
54,match15/rally_video/2_14_08.mp4,54,1,1,176,421,298,680,1157,249,604,527
55,match15/rally_video/2_14_08.mp4,55,1,1,168,417,296,676,1154,242,603,520
56,match15/rally_video/2_14_08.mp4,56,1,1,164,402,295,664,1149,240,601,518
57,match15/rally_video/2_14_08.mp4,57,1,1,180,401,299,663,1147,240,600,518
58,match15/rally_video/2_14_08.mp4,58,1,1,180,390,299,654,1144,242,599,520
59,match15/rally_video/2_14_08.mp4,59,1,1,180,392,299,656,1139,240,597,518
60,match15/rally_video/2_14_08.mp4,60,1,1,196,381,303,647,1134,244,595,522
61,match15/rally_video/2_14_08.mp4,61,1,1,220,379,309,645,1128,246,593,524
62,match15/rally_video/2_14_08.mp4,62,1,1,216,374,308,641,1134,248,595,526
63,match15/rally_video/2_14_08.mp4,63,1,1,223,371,310,639,1126,248,592,526
64,match15/rally_video/2_14_08.mp4,64,1,1,239,369,314,637,1118,247,589,525
65,match15/rally_video/2_14_08.mp4,65,1,1,235,367,313,635,1104,248,584,527
66,match15/rally_video/2_14_08.mp4,66,1,1,243,360,315,630,1120,250,590,528
67,match15/rally_video/2_14_08.mp4,67,1,1,235,355,313,625,1112,247,587,525
68,match15/rally_video/2_14_08.mp4,68,1,1,235,343,313,615,1110,246,586,524
69,match15/rally_video/2_14_08.mp4,69,1,1,224,330,310,604,1112,244,587,522
70,match15/rally_video/2_14_08.mp4,70,1,1,204,319,305,595,1118,244,589,522
71,match15/rally_video/2_14_08.mp4,71,1,1,204,311,305,588,1118,242,589,520
72,match15/rally_video/2_14_08.mp4,72,1,1,319,301,335,580,1115,241,588,519
73,match15/rally_video/2_14_08.mp4,73,1,1,262,291,320,571,1118,242,589,520
74,match15/rally_video/2_14_08.mp4,74,1,1,216,277,308,560,1118,243,589,521
75,match15/rally_video/2_14_08.mp4,75,1,1,228,273,311,556,1112,244,587,522
76,match15/rally_video/2_14_08.mp4,76,1,1,323,249,336,535,1107,244,585,522
77,match15/rally_video/2_14_08.mp4,77,1,1,308,241,332,529,1112,245,587,523
78,match15/rally_video/2_14_08.mp4,78,1,1,345,228,342,517,1107,246,585,524
79,match15/rally_video/2_14_08.mp4,79,1,1,375,220,350,510,1115,246,588,524
80,match15/rally_video/2_14_08.mp4,80,1,1,386,217,353,507,1112,245,587,523
81,match15/rally_video/2_14_08.mp4,81,1,1,386,218,353,508,1107,246,585,524
82,match15/rally_video/2_14_08.mp4,82,1,1,400,211,357,502,1086,247,577,526
83,match15/rally_video/2_14_08.mp4,83,1,1,400,211,357,502,1104,247,584,526
84,match15/rally_video/2_14_08.mp4,84,1,1,400,209,357,500,1118,248,589,526
85,match15/rally_video/2_14_08.mp4,85,1,1,404,208,358,499,1123,249,591,527
86,match15/rally_video/2_14_08.mp4,86,1,1,408,205,359,496,1118,249,589,527
87,match15/rally_video/2_14_08.mp4,87,1,1,400,203,357,495,1110,250,586,529
88,match15/rally_video/2_14_08.mp4,88,1,1,397,202,356,494,1102,256,583,535
89,match15/rally_video/2_14_08.mp4,89,1,1,404,203,358,495,1102,256,583,535
90,match15/rally_video/2_14_08.mp4,90,1,1,404,205,358,496,1096,257,581,536
91,match15/rally_video/2_14_08.mp4,91,1,1,386,208,353,499,1088,255,578,534
92,match15/rally_video/2_14_08.mp4,92,1,1,382,205,352,497,1072,253,572,532
93,match15/rally_video/2_14_08.mp4,93,1,1,382,209,352,500,1056,242,566,521
94,match15/rally_video/2_14_08.mp4,94,1,1,379,213,351,504,1045,223,562,502
95,match15/rally_video/2_14_08.mp4,95,1,1,379,217,351,507,1045,217,562,496
96,match15/rally_video/2_14_08.mp4,96,1,1,371,220,349,510,1042,209,561,488
97,match15/rally_video/2_14_08.mp4,97,1,1,379,220,351,510,1040,204,560,483
98,match15/rally_video/2_14_08.mp4,98,1,1,379,220,351,510,1040,198,560,477
99,match15/rally_video/2_14_08.mp4,99,1,1,379,220,351,510,1040,199,560,478
100,match15/rally_video/2_14_08.mp4,100,1,1,345,228,342,517,1034,194,558,474
101,match15/rally_video/2_14_08.mp4,101,1,1,356,234,345,522,1037,196,559,475
102,match15/rally_video/2_14_08.mp4,102,1,1,316,240,334,528,1012,192,550,472
103,match15/rally_video/2_14_08.mp4,103,1,1,293,248,328,535,1007,192,548,472
104,match15/rally_video/2_14_08.mp4,104,1,1,293,248,328,535,1007,192,548,472
105,match15/rally_video/2_14_08.mp4,105,1,1,255,262,318,547,981,186,539,467
106,match15/rally_video/2_14_08.mp4,106,1,1,334,269,339,552,959,180,531,462
107,match15/rally_video/2_14_08.mp4,107,1,1,345,274,342,557,921,171,518,454
108,match15/rally_video/2_14_08.mp4,108,1,1,345,274,342,557,916,169,516,452
109,match15/rally_video/2_14_08.mp4,109,1,1,334,283,339,564,933,172,522,454
110,match15/rally_video/2_14_08.mp4,110,1,1,323,288,336,569,944,176,526,458
111,match15/rally_video/2_14_08.mp4,111,1,1,334,288,339,569,919,171,517,454
112,match15/rally_video/2_14_08.mp4,112,1,1,308,292,332,572,930,169,521,452
113,match15/rally_video/2_14_08.mp4,113,1,1,293,295,328,575,947,168,527,450
114,match15/rally_video/2_14_08.mp4,114,1,1,274,307,323,585,956,166,530,448
115,match15/rally_video/2_14_08.mp4,115,1,1,243,314,315,591,953,166,529,448
116,match15/rally_video/2_14_08.mp4,116,1,1,232,323,312,598,950,169,528,451
117,match15/rally_video/2_14_08.mp4,117,1,1,232,326,312,601,953,175,529,457
118,match15/rally_video/2_14_08.mp4,118,1,1,220,339,309,612,962,178,532,460
119,match15/rally_video/2_14_08.mp4,119,1,1,185,329,300,603,962,187,532,468
120,match15/rally_video/2_14_08.mp4,120,1,1,173,324,297,599,950,192,528,474
121,match15/rally_video/2_14_08.mp4,121,1,1,173,324,297,599,950,193,528,475
122,match15/rally_video/2_14_08.mp4,122,1,1,181,341,299,613,973,203,536,484
123,match15/rally_video/2_14_08.mp4,123,1,1,188,360,301,629,1001,209,546,489
124,match15/rally_video/2_14_08.mp4,124,1,1,184,362,300,631,1009,215,549,495
125,match15/rally_video/2_14_08.mp4,125,1,1,173,371,297,638,1020,225,553,505
126,match15/rally_video/2_14_08.mp4,126,1,1,176,383,298,648,1029,230,556,510
127,match15/rally_video/2_14_08.mp4,127,1,1,157,383,293,648,1040,238,560,517
128,match15/rally_video/2_14_08.mp4,128,1,1,121,400,284,661,1045,251,562,530
129,match15/rally_video/2_14_08.mp4,129,1,1,112,402,282,663,1069,251,571,530
130,match15/rally_video/2_14_08.mp4,130,1,1,100,407,279,667,1072,258,572,537
131,match15/rally_video/2_14_08.mp4,131,1,1,100,407,279,667,1069,258,571,537
132,match15/rally_video/2_14_08.mp4,132,1,1,51,416,267,673,1075,261,573,540
133,match15/rally_video/2_14_08.mp4,133,1,1,1,423,255,678,1088,261,578,540
134,match15/rally_video/2_14_08.mp4,134,0,0,-1,-1,-1,-1,-1,-1,-1,-1
135,match15/rally_video/2_14_08.mp4,135,0,0,-1,-1,-1,-1,-1,-1,-1,-1
136,match15/rally_video/2_14_08.mp4,136,0,0,-1,-1,-1,-1,-1,-1,-1,-1
137,match15/rally_video/2_14_08.mp4,137,0,0,-1,-1,-1,-1,-1,-1,-1,-1
138,match15/rally_video/2_14_08.mp4,138,0,0,-1,-1,-1,-1,-1,-1,-1,-1
139,match15/rally_video/2_14_08.mp4,139,0,0,-1,-1,-1,-1,-1,-1,-1,-1
140,match15/rally_video/2_14_08.mp4,140,0,0,-1,-1,-1,-1,-1,-1,-1,-1
141,match15/rally_video/2_14_08.mp4,141,0,0,-1,-1,-1,-1,-1,-1,-1,-1
142,match15/rally_video/2_14_08.mp4,142,0,0,-1,-1,-1,-1,-1,-1,-1,-1
143,match15/rally_video/2_14_08.mp4,143,0,0,-1,-1,-1,-1,-1,-1,-1,-1
144,match15/rally_video/2_14_08.mp4,144,0,0,-1,-1,-1,-1,-1,-1,-1,-1
145,match15/rally_video/2_14_08.mp4,145,0,0,-1,-1,-1,-1,-1,-1,-1,-1
146,match15/rally_video/2_14_08.mp4,146,0,0,-1,-1,-1,-1,-1,-1,-1,-1
147,match15/rally_video/2_14_08.mp4,147,0,0,-1,-1,-1,-1,-1,-1,-1,-1
148,match15/rally_video/2_14_08.mp4,148,0,0,-1,-1,-1,-1,-1,-1,-1,-1
149,match15/rally_video/2_14_08.mp4,149,0,0,-1,-1,-1,-1,-1,-1,-1,-1
150,match15/rally_video/2_14_08.mp4,150,0,0,-1,-1,-1,-1,-1,-1,-1,-1
151,match15/rally_video/2_14_08.mp4,151,0,0,-1,-1,-1,-1,-1,-1,-1,-1
152,match15/rally_video/2_14_08.mp4,152,0,0,-1,-1,-1,-1,-1,-1,-1,-1
153,match15/rally_video/2_14_08.mp4,153,1,1,34,431,263,685,1101,358,583,638
154,match15/rally_video/2_14_08.mp4,154,1,1,34,428,263,683,1093,366,580,646
155,match15/rally_video/2_14_08.mp4,155,1,1,47,424,266,680,1090,380,579,660
156,match15/rally_video/2_14_08.mp4,156,1,1,59,414,269,672,1093,388,580,668
157,match15/rally_video/2_14_08.mp4,157,1,1,76,405,273,665,1133,396,595,677
158,match15/rally_video/2_14_08.mp4,158,1,1,100,398,279,659,1159,400,605,682
159,match15/rally_video/2_14_08.mp4,159,1,1,129,392,286,655,1167,408,608,690
160,match15/rally_video/2_14_08.mp4,160,1,1,133,393,287,656,1159,413,605,695
161,match15/rally_video/2_14_08.mp4,161,1,1,161,388,294,652,1148,415,601,697
162,match15/rally_video/2_14_08.mp4,162,1,1,153,385,292,649,1161,422,606,705
163,match15/rally_video/2_14_08.mp4,163,1,1,169,379,296,645,1161,428,606,711
164,match15/rally_video/2_14_08.mp4,164,1,1,165,377,295,643,1177,432,612,715
165,match15/rally_video/2_14_08.mp4,165,1,1,161,375,294,641,1179,437,613,720
166,match15/rally_video/2_14_08.mp4,166,1,1,145,375,290,641,1187,444,616,728
167,match15/rally_video/2_14_08.mp4,167,1,1,137,373,288,639,1195,454,619,739
168,match15/rally_video/2_14_08.mp4,168,1,1,169,370,296,637,1195,466,619,751
169,match15/rally_video/2_14_08.mp4,169,1,1,177,371,298,638,1195,479,619,764
170,match15/rally_video/2_14_08.mp4,170,1,1,184,370,300,637,1182,487,614,772
171,match15/rally_video/2_14_08.mp4,171,1,1,220,366,309,634,1200,492,621,778
172,match15/rally_video/2_14_08.mp4,172,1,1,216,364,308,633,1217,497,628,784
173,match15/rally_video/2_14_08.mp4,173,1,1,220,363,309,632,1227,503,632,791
174,match15/rally_video/2_14_08.mp4,174,1,1,224,362,310,631,1237,508,636,797
175,match15/rally_video/2_14_08.mp4,175,1,1,235,361,313,630,1257,513,644,803
176,match15/rally_video/2_14_08.mp4,176,1,1,239,362,314,631,1277,517,652,808
177,match15/rally_video/2_14_08.mp4,177,1,1,239,362,314,631,1270,525,649,816
178,match15/rally_video/2_14_08.mp4,178,1,1,231,363,312,632,1282,532,654,824
179,match15/rally_video/2_14_08.mp4,179,1,1,227,364,311,633,1299,539,661,833
180,match15/rally_video/2_14_08.mp4,180,1,1,231,365,312,634,1287,549,656,843
181,match15/rally_video/2_14_08.mp4,181,1,1,239,369,314,637,1296,557,660,852
182,match15/rally_video/2_14_08.mp4,182,1,1,235,372,313,640,1294,563,659,858
183,match15/rally_video/2_14_08.mp4,183,1,1,235,377,313,644,1308,570,665,866
184,match15/rally_video/2_14_08.mp4,184,1,1,231,380,312,646,1318,578,669,876
185,match15/rally_video/2_14_08.mp4,185,1,1,243,383,315,649,1323,582,671,880
186,match15/rally_video/2_14_08.mp4,186,1,1,247,385,316,651,1337,584,677,883
187,match15/rally_video/2_14_08.mp4,187,1,1,219,391,309,655,1318,591,669,890
188,match15/rally_video/2_14_08.mp4,188,1,1,212,393,307,657,1332,601,675,901
189,match15/rally_video/2_14_08.mp4,189,1,1,235,393,313,657,1332,607,675,908
190,match15/rally_video/2_14_08.mp4,190,0,0,-1,-1,-1,-1,-1,-1,-1,-1
191,match15/rally_video/2_14_08.mp4,191,0,0,-1,-1,-1,-1,-1,-1,-1,-1
192,match15/rally_video/2_14_08.mp4,192,0,0,-1,-1,-1,-1,-1,-1,-1,-1
193,match15/rally_video/2_14_08.mp4,193,0,0,-1,-1,-1,-1,-1,-1,-1,-1
194,match15/rally_video/2_14_08.mp4,194,0,0,-1,-1,-1,-1,-1,-1,-1,-1
195,match15/rally_video/2_14_08.mp4,195,0,0,-1,-1,-1,-1,-1,-1,-1,-1
196,match15/rally_video/2_14_08.mp4,196,0,0,-1,-1,-1,-1,-1,-1,-1,-1
197,match15/rally_video/2_14_08.mp4,197,0,0,-1,-1,-1,-1,-1,-1,-1,-1
198,match15/rally_video/2_14_08.mp4,198,0,0,-1,-1,-1,-1,-1,-1,-1,-1
199,match15/rally_video/2_14_08.mp4,199,0,0,-1,-1,-1,-1,-1,-1,-1,-1
