video_path,frame,player_A_visible,player_B_visible,player_A_court_x,player_A_court_y,player_A_img_x,player_A_img_y,player_B_court_x,player_B_court_y,player_B_img_x,player_B_img_y 
match2/rally_video/1_00_02.mp4,264,                          1,1,                          334,283,                          375,644,                          1026,162,                          551,522
match2/rally_video/1_00_02.mp4,265,                          1,1,                          329,281,                          374,643,                          1017,166,                          548,526
match2/rally_video/1_00_02.mp4,266,                          1,1,                          329,281,                          374,643,                          1029,170,                          552,529
match2/rally_video/1_00_02.mp4,267,                          1,1,                          318,278,                          372,641,                          1020,169,                          549,529
match2/rally_video/1_00_02.mp4,268,                          1,1,                          334,280,                          375,642,                          1023,169,                          550,529
match2/rally_video/1_00_02.mp4,269,                          1,1,                          339,280,                          376,642,                          1017,171,                          548,531
match2/rally_video/1_00_02.mp4,270,                          1,1,                          339,280,                          376,642,                          1017,171,                          548,531
match2/rally_video/1_00_02.mp4,271,                          1,1,                          350,279,                          378,641,                          1005,176,                          544,537
match2/rally_video/1_00_02.mp4,272,                          1,1,                          360,281,                          380,643,                          999,178,                          542,539
match2/rally_video/1_00_02.mp4,273,                          1,1,                          365,280,                          381,642,                          986,176,                          538,538
match2/rally_video/1_00_02.mp4,274,                          1,1,                          380,288,                          384,648,                          983,178,                          537,540
match2/rally_video/1_00_02.mp4,275,                          1,1,                          360,293,                          380,652,                          980,179,                          536,541
match2/rally_video/1_00_02.mp4,276,                          1,1,                          365,295,                          381,653,                          980,180,                          536,542
match2/rally_video/1_00_02.mp4,277,                          1,1,                          365,300,                          381,657,                          980,185,                          536,547
match2/rally_video/1_00_02.mp4,278,                          1,1,                          380,307,                          384,662,                          987,190,                          538,551
match2/rally_video/1_00_02.mp4,279,                          1,1,                          360,324,                          380,675,                          987,195,                          538,556
match2/rally_video/1_00_02.mp4,280,                          1,1,                          360,324,                          380,675,                          990,201,                          539,562
match2/rally_video/1_00_02.mp4,281,                          1,1,                          371,327,                          382,677,                          993,209,                          540,569
match2/rally_video/1_00_02.mp4,282,                          1,1,                          371,327,                          382,677,                          993,209,                          540,569
match2/rally_video/1_00_02.mp4,283,                          1,1,                          371,341,                          382,688,                          990,215,                          539,575
match2/rally_video/1_00_02.mp4,284,                          1,1,                          391,342,                          386,689,                          980,218,                          536,578
match2/rally_video/1_00_02.mp4,285,                          1,1,                          406,345,                          389,691,                          993,224,                          540,584
match2/rally_video/1_00_02.mp4,286,                          1,1,                          450,358,                          398,702,                          990,231,                          539,590
match2/rally_video/1_00_02.mp4,287,                          1,1,                          492,363,                          407,706,                          990,238,                          539,597
match2/rally_video/1_00_02.mp4,288,                          1,1,                          492,363,                          407,706,                          993,238,                          540,597
match2/rally_video/1_00_02.mp4,289,                          1,1,                          520,368,                          413,711,                          974,245,                          534,604
match2/rally_video/1_00_02.mp4,290,                          1,1,                          560,378,                          422,720,                          981,253,                          536,612
match2/rally_video/1_00_02.mp4,291,                          1,1,                          547,387,                          419,727,                          987,263,                          538,621
match2/rally_video/1_00_02.mp4,292,                          1,1,                          556,390,                          421,729,                          993,268,                          540,626
match2/rally_video/1_00_02.mp4,293,                          1,1,                          547,397,                          419,735,                          993,281,                          540,639
match2/rally_video/1_00_02.mp4,294,                          1,1,                          547,397,                          419,735,                          993,281,                          540,639
match2/rally_video/1_00_02.mp4,295,                          1,1,                          547,399,                          419,736,                          984,289,                          537,646
match2/rally_video/1_00_02.mp4,296,                          1,1,                          547,397,                          419,735,                          981,294,                          536,651
match2/rally_video/1_00_02.mp4,297,                          1,1,                          538,397,                          417,734,                          968,295,                          532,652
match2/rally_video/1_00_02.mp4,298,                          1,1,                          547,394,                          419,732,                          959,299,                          529,656
match2/rally_video/1_00_02.mp4,299,                          1,1,                          534,397,                          416,734,                          930,309,                          520,665
match2/rally_video/1_00_02.mp4,300,                          1,1,                          534,397,                          416,734,                          934,309,                          521,665
match2/rally_video/1_00_02.mp4,301,                          1,1,                          543,396,                          418,734,                          917,315,                          516,671
match2/rally_video/1_00_02.mp4,302,                          1,1,                          538,398,                          417,735,                          914,322,                          515,677
match2/rally_video/1_00_02.mp4,303,                          1,1,                          515,399,                          412,735,                          891,332,                          508,686
match2/rally_video/1_00_02.mp4,304,                          1,1,                          534,399,                          416,736,                          904,336,                          512,690
match2/rally_video/1_00_02.mp4,305,                          1,1,                          520,404,                          413,739,                          894,347,                          509,700
match2/rally_video/1_00_02.mp4,306,                          1,1,                          511,404,                          411,739,                          867,358,                          501,710
match2/rally_video/1_00_02.mp4,307,                          1,1,                          520,404,                          413,739,                          871,358,                          502,710
match2/rally_video/1_00_02.mp4,308,                          1,1,                          314,412,                          371,739,                          871,362,                          502,714
match2/rally_video/1_00_02.mp4,309,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,310,                          1,1,                          366,408,                          381,738,                          857,379,                          498,729
match2/rally_video/1_00_02.mp4,311,                          1,1,                          293,411,                          367,738,                          847,386,                          495,735
match2/rally_video/1_00_02.mp4,312,                          1,1,                          293,411,                          367,738,                          850,386,                          496,735
match2/rally_video/1_00_02.mp4,313,                          1,1,                          406,404,                          389,736,                          843,393,                          494,741
match2/rally_video/1_00_02.mp4,314,                          1,1,                          401,404,                          388,736,                          822,397,                          488,744
match2/rally_video/1_00_02.mp4,315,                          1,1,                          401,404,                          388,736,                          815,399,                          486,745
match2/rally_video/1_00_02.mp4,316,                          1,1,                          445,410,                          397,742,                          808,410,                          484,755
match2/rally_video/1_00_02.mp4,317,                          1,1,                          474,403,                          403,737,                          815,411,                          486,756
match2/rally_video/1_00_02.mp4,318,                          1,1,                          478,403,                          404,737,                          815,412,                          486,757
match2/rally_video/1_00_02.mp4,319,                          1,1,                          464,402,                          401,736,                          790,412,                          479,756
match2/rally_video/1_00_02.mp4,320,                          1,1,                          426,397,                          393,731,                          818,410,                          487,755
match2/rally_video/1_00_02.mp4,321,                          1,1,                          386,399,                          385,732,                          818,407,                          487,753
match2/rally_video/1_00_02.mp4,322,                          1,1,                          346,394,                          377,727,                          804,409,                          483,754
match2/rally_video/1_00_02.mp4,323,                          1,1,                          340,396,                          376,728,                          797,407,                          481,752
match2/rally_video/1_00_02.mp4,324,                          1,1,                          340,394,                          376,727,                          797,407,                          481,752
match2/rally_video/1_00_02.mp4,325,                          1,1,                          351,394,                          378,727,                          800,404,                          482,749
match2/rally_video/1_00_02.mp4,326,                          1,1,                          356,387,                          379,722,                          815,401,                          486,747
match2/rally_video/1_00_02.mp4,327,                          1,1,                          371,385,                          382,721,                          815,394,                          486,741
match2/rally_video/1_00_02.mp4,328,                          1,1,                          345,382,                          377,718,                          811,393,                          485,740
match2/rally_video/1_00_02.mp4,329,                          1,1,                          345,375,                          377,713,                          811,390,                          485,737
match2/rally_video/1_00_02.mp4,330,                          1,1,                          356,374,                          379,712,                          811,390,                          485,737
match2/rally_video/1_00_02.mp4,331,                          1,1,                          345,373,                          377,711,                          825,386,                          489,734
match2/rally_video/1_00_02.mp4,332,                          1,1,                          350,367,                          378,707,                          829,386,                          490,734
match2/rally_video/1_00_02.mp4,333,                          1,1,                          335,357,                          375,699,                          829,379,                          490,728
match2/rally_video/1_00_02.mp4,334,                          1,1,                          319,350,                          372,694,                          840,375,                          493,725
match2/rally_video/1_00_02.mp4,335,                          1,1,                          319,350,                          372,694,                          840,375,                          493,725
match2/rally_video/1_00_02.mp4,336,                          1,1,                          298,344,                          368,689,                          853,367,                          497,718
match2/rally_video/1_00_02.mp4,337,                          1,1,                          292,337,                          367,684,                          850,363,                          496,714
match2/rally_video/1_00_02.mp4,338,                          1,1,                          271,332,                          363,680,                          836,359,                          492,710
match2/rally_video/1_00_02.mp4,339,                          1,1,                          249,328,                          359,677,                          843,360,                          494,711
match2/rally_video/1_00_02.mp4,340,                          1,1,                          249,320,                          359,671,                          857,357,                          498,709
match2/rally_video/1_00_02.mp4,341,                          1,1,                          249,320,                          359,671,                          857,357,                          498,709
match2/rally_video/1_00_02.mp4,342,                          1,1,                          254,317,                          360,669,                          904,347,                          512,701
match2/rally_video/1_00_02.mp4,343,                          1,1,                          237,310,                          357,664,                          898,351,                          510,704
match2/rally_video/1_00_02.mp4,344,                          1,1,                          237,304,                          357,660,                          904,345,                          512,699
match2/rally_video/1_00_02.mp4,345,                          1,1,                          303,300,                          369,657,                          927,338,                          519,693
match2/rally_video/1_00_02.mp4,346,                          1,1,                          134,296,                          339,654,                          927,336,                          519,691
match2/rally_video/1_00_02.mp4,347,                          1,1,                          157,296,                          343,654,                          927,336,                          519,691
match2/rally_video/1_00_02.mp4,348,                          1,1,                          54,291,                          326,651,                          978,331,                          535,687
match2/rally_video/1_00_02.mp4,349,                          1,1,                          9,291,                          319,651,                          953,327,                          527,683
match2/rally_video/1_00_02.mp4,350,                          1,1,                          9,290,                          319,650,                          984,324,                          537,680
match2/rally_video/1_00_02.mp4,351,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,352,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,353,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,354,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,355,                          1,1,                          66,285,                          328,647,                          1023,305,                          550,662
match2/rally_video/1_00_02.mp4,356,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,357,                          1,1,                          145,277,                          341,641,                          1053,302,                          560,659
match2/rally_video/1_00_02.mp4,358,                          1,1,                          60,276,                          327,641,                          1062,303,                          563,660
match2/rally_video/1_00_02.mp4,359,                          1,1,                          54,276,                          326,641,                          1062,303,                          563,660
match2/rally_video/1_00_02.mp4,360,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,361,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,362,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,363,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,364,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,365,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,366,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,367,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,368,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,369,                          1,1,                          91,237,                          332,614,                          1163,290,                          600,646
match2/rally_video/1_00_02.mp4,370,                          1,1,                          78,235,                          330,613,                          1160,287,                          599,643
match2/rally_video/1_00_02.mp4,371,                          1,1,                          78,235,                          330,613,                          1160,287,                          599,643
match2/rally_video/1_00_02.mp4,372,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,373,                          1,1,                          66,231,                          328,610,                          1157,271,                          598,627
match2/rally_video/1_00_02.mp4,374,                          1,1,                          47,232,                          325,611,                          1160,269,                          599,625
match2/rally_video/1_00_02.mp4,375,                          1,1,                          97,225,                          333,606,                          1160,269,                          599,625
match2/rally_video/1_00_02.mp4,376,                          1,1,                          84,218,                          331,601,                          1160,269,                          599,625
match2/rally_video/1_00_02.mp4,377,                          1,1,                          84,218,                          331,601,                          1160,269,                          599,625
match2/rally_video/1_00_02.mp4,378,                          1,1,                          66,217,                          328,601,                          1160,261,                          599,616
match2/rally_video/1_00_02.mp4,379,                          1,1,                          127,213,                          338,597,                          1152,256,                          596,611
match2/rally_video/1_00_02.mp4,380,                          1,1,                          191,208,                          349,592,                          1152,253,                          596,608
match2/rally_video/1_00_02.mp4,381,                          1,1,                          197,205,                          350,590,                          1155,250,                          597,605
match2/rally_video/1_00_02.mp4,382,                          1,1,                          220,205,                          354,589,                          1162,248,                          600,602
match2/rally_video/1_00_02.mp4,383,                          1,1,                          220,205,                          354,589,                          1162,248,                          600,602
match2/rally_video/1_00_02.mp4,384,                          1,1,                          236,202,                          357,587,                          1168,241,                          602,595
match2/rally_video/1_00_02.mp4,385,                          1,1,                          259,203,                          361,587,                          1175,238,                          605,592
match2/rally_video/1_00_02.mp4,386,                          1,1,                          291,199,                          367,583,                          1186,234,                          609,587
match2/rally_video/1_00_02.mp4,387,                          1,1,                          296,197,                          368,582,                          1191,231,                          611,584
match2/rally_video/1_00_02.mp4,388,                          1,1,                          302,198,                          369,582,                          1191,227,                          611,579
match2/rally_video/1_00_02.mp4,389,                          1,1,                          302,198,                          369,582,                          1191,227,                          611,579
match2/rally_video/1_00_02.mp4,390,                          1,1,                          296,197,                          368,582,                          1188,225,                          610,577
match2/rally_video/1_00_02.mp4,391,                          1,1,                          302,196,                          369,581,                          1188,225,                          610,577
match2/rally_video/1_00_02.mp4,392,                          1,1,                          302,196,                          369,581,                          1188,226,                          610,578
match2/rally_video/1_00_02.mp4,393,                          1,1,                          312,195,                          371,580,                          1175,233,                          605,586
match2/rally_video/1_00_02.mp4,394,                          1,1,                          323,194,                          373,579,                          1175,232,                          605,585
match2/rally_video/1_00_02.mp4,395,                          1,1,                          318,194,                          372,579,                          1175,231,                          605,584
match2/rally_video/1_00_02.mp4,396,                          1,1,                          344,192,                          377,577,                          1162,233,                          600,587
match2/rally_video/1_00_02.mp4,397,                          1,1,                          369,193,                          382,577,                          1149,235,                          595,589
match2/rally_video/1_00_02.mp4,398,                          1,1,                          374,192,                          383,576,                          1123,239,                          585,594
match2/rally_video/1_00_02.mp4,399,                          1,1,                          419,195,                          392,577,                          1106,239,                          579,595
match2/rally_video/1_00_02.mp4,400,                          1,1,                          439,197,                          396,578,                          1098,242,                          576,598
match2/rally_video/1_00_02.mp4,401,                          1,1,                          439,197,                          396,578,                          1098,242,                          576,598
match2/rally_video/1_00_02.mp4,402,                          1,1,                          463,197,                          401,577,                          1092,245,                          574,601
match2/rally_video/1_00_02.mp4,403,                          1,1,                          486,200,                          406,579,                          1090,248,                          573,604
match2/rally_video/1_00_02.mp4,404,                          1,1,                          482,199,                          405,578,                          1092,250,                          574,606
match2/rally_video/1_00_02.mp4,405,                          1,1,                          481,196,                          405,576,                          1092,253,                          574,609
match2/rally_video/1_00_02.mp4,406,                          1,1,                          486,195,                          406,575,                          1090,251,                          573,607
match2/rally_video/1_00_02.mp4,407,                          1,1,                          486,195,                          406,575,                          1090,251,                          573,607
match2/rally_video/1_00_02.mp4,408,                          1,1,                          491,195,                          407,575,                          1087,251,                          572,607
match2/rally_video/1_00_02.mp4,409,                          1,1,                          481,195,                          405,575,                          1090,252,                          573,608
match2/rally_video/1_00_02.mp4,410,                          1,1,                          481,196,                          405,576,                          1098,254,                          576,610
match2/rally_video/1_00_02.mp4,411,                          1,1,                          486,197,                          406,576,                          1095,256,                          575,612
match2/rally_video/1_00_02.mp4,412,                          1,1,                          482,198,                          405,577,                          1101,255,                          577,611
match2/rally_video/1_00_02.mp4,413,                          1,1,                          482,198,                          405,577,                          1101,255,                          577,611
match2/rally_video/1_00_02.mp4,414,                          1,1,                          477,201,                          404,580,                          1095,257,                          575,613
match2/rally_video/1_00_02.mp4,415,                          1,1,                          463,201,                          401,580,                          1106,258,                          579,614
match2/rally_video/1_00_02.mp4,416,                          1,1,                          439,203,                          396,582,                          1109,256,                          580,612
match2/rally_video/1_00_02.mp4,417,                          1,1,                          439,204,                          396,583,                          1117,259,                          583,615
match2/rally_video/1_00_02.mp4,418,                          1,1,                          444,207,                          397,585,                          1139,261,                          591,617
match2/rally_video/1_00_02.mp4,419,                          1,1,                          444,207,                          397,585,                          1141,261,                          592,617
match2/rally_video/1_00_02.mp4,420,                          1,1,                          424,210,                          393,588,                          1141,262,                          592,618
match2/rally_video/1_00_02.mp4,421,                          1,1,                          405,209,                          389,588,                          1149,260,                          595,615
match2/rally_video/1_00_02.mp4,422,                          1,1,                          400,212,                          388,590,                          1173,254,                          604,609
match2/rally_video/1_00_02.mp4,423,                          1,1,                          395,214,                          387,592,                          1186,252,                          609,606
match2/rally_video/1_00_02.mp4,424,                          1,1,                          400,216,                          388,593,                          1191,247,                          611,601
match2/rally_video/1_00_02.mp4,425,                          1,1,                          400,216,                          388,593,                          1191,247,                          611,601
match2/rally_video/1_00_02.mp4,426,                          1,1,                          410,217,                          390,594,                          1191,228,                          611,581
match2/rally_video/1_00_02.mp4,427,                          1,1,                          405,217,                          389,594,                          1188,232,                          610,585
match2/rally_video/1_00_02.mp4,428,                          1,1,                          400,218,                          388,595,                          1188,231,                          610,584
match2/rally_video/1_00_02.mp4,429,                          1,1,                          395,222,                          387,598,                          1191,221,                          611,573
match2/rally_video/1_00_02.mp4,430,                          1,1,                          385,223,                          385,599,                          1198,215,                          614,566
match2/rally_video/1_00_02.mp4,431,                          1,1,                          385,223,                          385,599,                          1198,215,                          614,566
match2/rally_video/1_00_02.mp4,432,                          1,1,                          380,226,                          384,601,                          1201,208,                          615,559
match2/rally_video/1_00_02.mp4,433,                          1,1,                          370,227,                          382,602,                          1228,201,                          626,550
match2/rally_video/1_00_02.mp4,434,                          1,1,                          354,228,                          379,603,                          1235,194,                          629,542
match2/rally_video/1_00_02.mp4,435,                          1,1,                          344,234,                          377,608,                          1240,189,                          631,536
match2/rally_video/1_00_02.mp4,436,                          1,1,                          334,235,                          375,609,                          1254,178,                          637,523
match2/rally_video/1_00_02.mp4,437,                          1,1,                          334,235,                          375,609,                          1254,178,                          637,523
match2/rally_video/1_00_02.mp4,438,                          1,1,                          334,238,                          375,611,                          1268,171,                          643,514
match2/rally_video/1_00_02.mp4,439,                          1,1,                          339,242,                          376,614,                          1277,168,                          647,510
match2/rally_video/1_00_02.mp4,440,                          1,1,                          344,246,                          377,617,                          1275,166,                          646,508
match2/rally_video/1_00_02.mp4,441,                          1,1,                          344,250,                          377,620,                          1270,165,                          644,507
match2/rally_video/1_00_02.mp4,442,                          1,1,                          339,249,                          376,619,                          1280,155,                          648,496
match2/rally_video/1_00_02.mp4,443,                          1,1,                          344,249,                          377,619,                          1277,156,                          647,497
match2/rally_video/1_00_02.mp4,444,                          1,1,                          349,248,                          378,618,                          1284,160,                          650,501
match2/rally_video/1_00_02.mp4,445,                          1,1,                          334,246,                          375,617,                          1293,160,                          654,500
match2/rally_video/1_00_02.mp4,446,                          1,1,                          344,248,                          377,618,                          1291,161,                          653,501
match2/rally_video/1_00_02.mp4,447,                          1,1,                          339,250,                          376,620,                          1298,166,                          656,507
match2/rally_video/1_00_02.mp4,448,                          1,1,                          334,246,                          375,617,                          1298,177,                          656,519
match2/rally_video/1_00_02.mp4,449,                          1,1,                          334,245,                          375,616,                          1298,177,                          656,519
match2/rally_video/1_00_02.mp4,450,                          1,1,                          334,242,                          375,614,                          1307,180,                          660,522
match2/rally_video/1_00_02.mp4,451,                          1,1,                          323,236,                          373,610,                          1296,177,                          655,519
match2/rally_video/1_00_02.mp4,452,                          1,1,                          318,225,                          372,602,                          1296,186,                          655,529
match2/rally_video/1_00_02.mp4,453,                          1,1,                          297,219,                          368,598,                          1289,195,                          652,540
match2/rally_video/1_00_02.mp4,454,                          1,1,                          270,210,                          363,592,                          1275,199,                          646,545
match2/rally_video/1_00_02.mp4,455,                          1,1,                          275,211,                          364,592,                          1275,199,                          646,545
match2/rally_video/1_00_02.mp4,456,                          1,1,                          253,204,                          360,588,                          1275,203,                          646,549
match2/rally_video/1_00_02.mp4,457,                          1,1,                          275,201,                          364,585,                          1259,206,                          639,554
match2/rally_video/1_00_02.mp4,458,                          1,1,                          259,196,                          361,582,                          1254,213,                          637,561
match2/rally_video/1_00_02.mp4,459,                          1,1,                          247,192,                          359,579,                          1250,220,                          635,569
match2/rally_video/1_00_02.mp4,460,                          1,1,                          253,190,                          360,578,                          1242,223,                          632,573
match2/rally_video/1_00_02.mp4,461,                          1,1,                          247,189,                          359,577,                          1245,223,                          633,573
match2/rally_video/1_00_02.mp4,462,                          1,1,                          247,187,                          359,576,                          1245,223,                          633,573
match2/rally_video/1_00_02.mp4,463,                          1,1,                          242,187,                          358,576,                          1240,227,                          631,577
match2/rally_video/1_00_02.mp4,464,                          1,1,                          225,184,                          355,574,                          1233,228,                          628,579
match2/rally_video/1_00_02.mp4,465,                          1,1,                          214,182,                          353,573,                          1223,233,                          624,585
match2/rally_video/1_00_02.mp4,466,                          1,1,                          214,183,                          353,574,                          1211,235,                          619,587
match2/rally_video/1_00_02.mp4,467,                          1,1,                          214,183,                          353,574,                          1211,235,                          619,587
match2/rally_video/1_00_02.mp4,468,                          1,1,                          96,176,                          333,572,                          1198,237,                          614,590
match2/rally_video/1_00_02.mp4,469,                          1,1,                          14,166,                          320,568,                          1178,240,                          606,594
match2/rally_video/1_00_02.mp4,470,                          1,1,                          144,178,                          341,572,                          1160,246,                          599,600
match2/rally_video/1_00_02.mp4,471,                          1,1,                          144,170,                          341,567,                          1160,252,                          599,607
match2/rally_video/1_00_02.mp4,472,                          1,1,                          126,173,                          338,569,                          1141,255,                          592,610
match2/rally_video/1_00_02.mp4,473,                          1,1,                          138,170,                          340,567,                          1141,255,                          592,610
match2/rally_video/1_00_02.mp4,474,                          1,1,                          90,168,                          332,567,                          1141,258,                          592,613
match2/rally_video/1_00_02.mp4,475,                          1,1,                          40,166,                          324,567,                          1133,268,                          589,624
match2/rally_video/1_00_02.mp4,476,                          1,1,                          27,164,                          322,566,                          1139,274,                          591,630
match2/rally_video/1_00_02.mp4,477,                          1,1,                          8,162,                          319,565,                          1128,277,                          587,633
match2/rally_video/1_00_02.mp4,478,                          1,1,                          27,164,                          322,566,                          1131,276,                          588,632
match2/rally_video/1_00_02.mp4,479,                          1,1,                          27,164,                          322,566,                          1131,276,                          588,632
match2/rally_video/1_00_02.mp4,480,                          1,1,                          8,166,                          319,568,                          1134,280,                          589,636
match2/rally_video/1_00_02.mp4,481,                          1,1,                          1081,263,                          570,620,                          1131,278,                          588,634
match2/rally_video/1_00_02.mp4,482,                          1,1,                          33,164,                          323,566,                          1131,277,                          588,633
match2/rally_video/1_00_02.mp4,483,                          1,1,                          84,171,                          331,569,                          1125,275,                          586,631
match2/rally_video/1_00_02.mp4,484,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,485,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,486,                          1,1,                          96,168,                          333,567,                          1136,266,                          590,622
match2/rally_video/1_00_02.mp4,487,                          1,1,                          84,171,                          331,569,                          1147,253,                          594,608
match2/rally_video/1_00_02.mp4,488,                          1,1,                          21,170,                          321,570,                          1144,235,                          593,589
match2/rally_video/1_00_02.mp4,489,                          1,1,                          27,179,                          322,576,                          1149,215,                          595,569
match2/rally_video/1_00_02.mp4,490,                          1,1,                          46,181,                          325,577,                          1147,205,                          594,558
match2/rally_video/1_00_02.mp4,491,                          1,1,                          46,181,                          325,577,                          1152,205,                          596,558
match2/rally_video/1_00_02.mp4,492,                          1,1,                          53,184,                          326,579,                          1154,196,                          597,548
match2/rally_video/1_00_02.mp4,493,                          1,1,                          1,185,                          318,581,                          1138,193,                          591,546
match2/rally_video/1_00_02.mp4,494,                          1,1,                          27,188,                          322,582,                          1138,192,                          591,545
match2/rally_video/1_00_02.mp4,495,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,496,                          1,1,                          65,191,                          328,583,                          1130,187,                          588,540
match2/rally_video/1_00_02.mp4,497,                          1,1,                          59,189,                          327,582,                          1130,187,                          588,540
match2/rally_video/1_00_02.mp4,498,                          1,1,                          72,195,                          329,586,                          1122,182,                          585,536
match2/rally_video/1_00_02.mp4,499,                          1,1,                          127,204,                          338,591,                          1120,171,                          584,525
match2/rally_video/1_00_02.mp4,500,                          1,1,                          133,208,                          339,593,                          1103,163,                          578,518
match2/rally_video/1_00_02.mp4,501,                          1,1,                          174,210,                          346,594,                          1084,160,                          571,516
match2/rally_video/1_00_02.mp4,502,                          1,1,                          180,212,                          347,595,                          1084,163,                          571,519
match2/rally_video/1_00_02.mp4,503,                          1,1,                          180,212,                          347,595,                          1084,162,                          571,518
match2/rally_video/1_00_02.mp4,504,                          1,1,                          180,222,                          347,602,                          1064,158,                          564,515
match2/rally_video/1_00_02.mp4,505,                          1,1,                          237,226,                          357,604,                          1049,157,                          559,515
match2/rally_video/1_00_02.mp4,506,                          1,1,                          248,224,                          359,602,                          1026,158,                          551,518
match2/rally_video/1_00_02.mp4,507,                          1,1,                          270,232,                          363,608,                          1038,158,                          555,517
match2/rally_video/1_00_02.mp4,508,                          1,1,                          264,239,                          362,613,                          1040,155,                          556,514
match2/rally_video/1_00_02.mp4,509,                          1,1,                          264,239,                          362,613,                          1040,154,                          556,513
match2/rally_video/1_00_02.mp4,510,                          1,1,                          281,242,                          365,615,                          1046,156,                          558,514
match2/rally_video/1_00_02.mp4,511,                          1,1,                          281,246,                          365,618,                          1040,160,                          556,519
match2/rally_video/1_00_02.mp4,512,                          1,1,                          275,253,                          364,623,                          1046,167,                          558,525
match2/rally_video/1_00_02.mp4,513,                          1,1,                          297,263,                          368,630,                          1058,170,                          562,528
match2/rally_video/1_00_02.mp4,514,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,515,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,516,                          1,1,                          360,287,                          380,647,                          1055,181,                          561,539
match2/rally_video/1_00_02.mp4,517,                          1,1,                          345,297,                          377,655,                          1052,188,                          560,546
match2/rally_video/1_00_02.mp4,518,                          1,1,                          355,314,                          379,667,                          1052,202,                          560,560
match2/rally_video/1_00_02.mp4,519,                          1,1,                          355,324,                          379,675,                          1055,211,                          561,568
match2/rally_video/1_00_02.mp4,520,                          1,1,                          360,332,                          380,681,                          1052,221,                          560,579
match2/rally_video/1_00_02.mp4,521,                          1,1,                          360,332,                          380,681,                          1052,221,                          560,579
match2/rally_video/1_00_02.mp4,522,                          1,1,                          355,348,                          379,693,                          1058,227,                          562,584
match2/rally_video/1_00_02.mp4,523,                          1,1,                          376,359,                          383,701,                          1052,229,                          560,586
match2/rally_video/1_00_02.mp4,524,                          1,1,                          391,366,                          386,707,                          1047,231,                          558,589
match2/rally_video/1_00_02.mp4,525,                          1,1,                          391,379,                          386,717,                          1041,240,                          556,598
match2/rally_video/1_00_02.mp4,526,                          1,1,                          381,392,                          384,726,                          1044,248,                          557,606
match2/rally_video/1_00_02.mp4,527,                          1,1,                          381,392,                          384,726,                          1044,248,                          557,606
match2/rally_video/1_00_02.mp4,528,                          1,1,                          396,403,                          387,735,                          1041,254,                          556,612
match2/rally_video/1_00_02.mp4,529,                          1,1,                          460,414,                          400,745,                          1047,262,                          558,619
match2/rally_video/1_00_02.mp4,530,                          1,1,                          464,421,                          401,751,                          1050,268,                          559,625
match2/rally_video/1_00_02.mp4,531,                          0,0,                          -1,-1,                          -1,-1,                          -1,-1,                          -1,-1
match2/rally_video/1_00_02.mp4,532,                          1,1,                          479,438,                          404,765,                          1059,284,                          562,641
match2/rally_video/1_00_02.mp4,533,                          1,1,                          479,438,                          404,765,                          1059,284,                          562,641
match2/rally_video/1_00_02.mp4,534,                          1,1,                          483,437,                          405,764,                          1059,291,                          562,648
